CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
37620,"Goodman & Company, Investment Counsel Inc.",,,,,2,,
37621,"HI Investment & Securities Co., Ltd.",,,,,2,,
37622,IBK Capital Corp.,,,,,2,,
37623,Infinity Global Inc.,,,,,2,,
37624,Jolimont Capital Pty Ltd,,,,,2,,
37625,Jolimont Global Mining Systems,,,,,2,,
37626,Lascaux Resource Capital LLC,,,,,2,,
37627,Lemuria Royalties Corp,,,,,2,,
37628,Lions Gate Capital Management LLC,,,,,2,,
37629,Longevity Capital Corp,,,,,2,,
37630,Luma Investment S.A.,,,,,2,,
37631,Makalu Fund Management LLC,,,,,2,,
37632,Marquest Asset Management Inc.,,,,,2,,
37633,Monarch Holdings Limited,,,,,2,,
37634,Novadan Capital Ltd,,,,,2,,
37635,Oracle Capital Limited,,,,,2,,
37636,Pala Investments Limited,,,,,2,,
37637,Pandion Mine Finance LP,,,,,2,,
37638,"Pathway Capital Management, LLC",,,,,2,,
37639,Paulson & Co. Inc.,,,,,2,,
37640,Procon Mining & Tunnelling Ltd.,,,,,2,,
37641,"Ptolemy Capital, LLC",,,,,2,,
37642,Quintana Resources Capital ULC,,,,,2,,
37643,RDP Fund Management LLP,,,,,2,,
37644,Rosseau Asset Management Ltd.,,,,,2,,
37645,Sentry Investments Inc,,,,,2,,
37646,Sprott Resource Lending Corp.,,,,,2,,
37647,Stormcrow Capital Ltd.,,,,,2,,
37648,Swanshire International Ltd,,,,,2,,
37649,Taiping Securities (HK) Co. Ltd.,,,,,2,,
37650,"The Lind Partners, LLC",,,,,2,,
37651,ThreeD Capital Inc.,,,,,2,,
37652,"Tiger Capital Group, LLC",,,,,2,,
37653,Tocqueville Asset Management LP,,,,,2,,
37654,Traxys S.A.,,,,,2,,
37655,Triple Flag Mining Finance Ltd,,,,,2,,
37656,"Windermere Capital, Investment Banking Arm",,,,,2,,
37657,"Wynnchurch Capital, LLC",,,,,2,,
37658,African Gold Group,,,3,,0,,
37659,Bluestone Resources,,,3,,0,,
37660,Amarillo Gold,,,3,,0,,
37661,Brio Gold Inc,,,3,,0,,
37662,ARTIS REIT PREF SERIES C USD,,,8,,0,,
37663,Automotive Properties Real Est Invt TR,,,8,,0,,
37664,Essity AB (publ),,,4,,0,,
37665,Essilor International Compagnie Generale d'Optique SA,,,8,,0,,
37666,Cogeco Communications Inc.,,,,,2,,
37667,SEILER LLC,,,,,2,,
37668,SFG ASSET ADVISORS,,,,,2,,
37669,SILICON PRIVATE WEALTH,,,,,2,,
37670,Sonen Capital Llc,,,,,2,,
37671,Sprott Asset Management Lp,,,,,2,,
37672,Squar Milner LLP,,,,,2,,
37673,"Surya Capital, LLC",,,,,2,,
37674,Sway Ventures,,,,,2,,
37675,Syzygy Financial LLC,,,,,2,,
37676,"Teamco Advisers, Llc",,,,,2,,
37677,TFG Asset Management,,,,,2,,
37678,The Bard Family Trust,,,,,2,,
37679,The Entrust Group,,,,,2,,
37680,The North Group Of Wells Fargo Advisors,,,,,2,,
37681,The Gemini Companies,,,,,2,,
37682,The Rock Creek Group,,,,,2,,
37683,Thomas Schumann Capital LLC,,,,,2,,
37684,Artemis Therapeutics Inc.,,,7,,0,,
37685,Ascendant Resources Inc.,,,3,,0,,
37686,Benitec Biopharma Ltd,,,7,,0,,
37687,Breaking Data Corp.,,,9,,0,,
37688,Admincontrol AG,,,,,2,,
37689,Advokatfirmaet HBN Ans,,,,,2,,
37690,Affinion International AS,,,,,2,,
37691,Alfred Berg,,,,,2,,
37692,Coveted Real Estates Private Limited,,,,,2,,
37693,Cicero Consulting,,,,,2,,
37694,Collector Bank,,,,,2,,
37695,Danish bank,,,,,2,,
37696,Datametrix AS,,,,,2,,
37697,DeBank ASA,,,,,2,,
37698,Helgeland Sparebank,,,,,2,,
37699,Helmes AS,,,,,2,,
37700,Nordicstation AB,,,,,2,,
37701,Bank of Norway,,,,,2,,
37702,Norway's Automotive Association,,,,,2,,
37703,Technical Ukeblad Media AS,,,,,2,,
37704,"Ciao Bella Gelato Company, Inc.",,,,,2,,
37705,Buypass Inc.,,,,,2,,
37706,Lindorff AS,,,,,2,,
37707,SINTEF Digital,,,,,2,,
37708,Torkildsen AS,,,,,2,,
37709,Bouvet Sverige AB,,,,,2,,
37710,"Asymmetrex, LLC",,,,,2,,
37711,"Biostage, Inc.",,,,,2,,
37712,GENETHON,,,,,2,,
37713,"Shanghai Haikang Bio-Pharmaceutical Co., Ltd.",,,,,2,,
37714,"Nanjing Sanhome Pharmaceutical Co., Ltd.",,,,,2,,
37715,KPC Pharmaceuticals Inc.,,,,,2,,
37716,I-Bridge Capital,,,,,2,,
37717,APR Applied Pharma Research s.a.,,,,,2,,
37718,Conduent Inc,,1,237,237,0,15,10118
37719,Curasight,,,,,2,,
37720,Expansion Technologies (EXT),,,,,2,,
37721,Feldan Therapeutics,,,,,2,,
37722,Green Cross LabCell Corp.,,,,,2,,
37723,"Harbor MedTech, Inc.",,,,,2,,
37724,Leading BioSciences Inc,,,,,2,,
37725,MitoGenetics,,,,,2,,
37726,"Navigen, Inc.",,,,,2,,
37727,PrEP Biopharm Limited,,,,,2,,
37728,"ProThera Biologics, Inc.",,,,,2,,
37729,Suven Inc,,,,,2,,
37730,"Vedanta Biosciences, Inc.",,,,,2,,
37731,Ascentis Real Estate Partners,,,,,2,,
37732,Artemis Real Estate Partners,,,,,2,,
37733,Arel Capital,,,,,2,,
37734,Ardmore Partners LLC,,,,,2,,
37735,Arden Group,,,,,2,,
37736,APPA Real Estate,,,,,2,,
37737,Antarctica Capital,,,,,2,,
37738,Swiss Foundation for International Real Estate Investments (AFIAA),,,,,2,,
37739,Aetos Capital Real Estate,,,,,2,,
37740,AmCap Inc.,,,,,2,,
37741,W Financial Fund LP,,,,,2,,
37742,Waterton,,,,,2,,
37743,ZT Realty Fund LLC,,,,,2,,
37744,"BT Systems, LLC (BankTrade)",,,,,2,,
37745,Canadian Trade Commissioner Service,,,,,2,,
37746,Capgemini Financial Services,,,,,2,,
37747,CBW Bank,,,,,2,,
37748,Dovetail,,,,,2,,
37749,EBA Group,,,,,2,,
37750,ECS Fin Inc.,,,,,2,,
37751,EFiS EDI Finance Service AG,,,,,2,,
37752,Euro Exim Bank Ltd.,,,,,2,,
37753,Federal Reserve Banks,,,,,2,,
37754,Finextra Research Ltd,,,,,2,,
37755,Fiorano Software Inc.,,,,,2,,
37756,Globe Tax Services Inc.,,,,,2,,
37757,EquensWorldline,,,,,2,,
37758,Devbridge Group,,,,,2,,
37759,Comarch Inc.,,,,,2,,
37760,Identitii Pty Ltd,,,,,2,,
37761,Hyperledger Inc,,,,,2,,
37762,i-exceed Technology Solutions Pte Ltd.,,,,,2,,
37763,Illusive Networks,,,,,2,,
37764,Indian Banks' Association,,,,,2,,
37765,"Infor, Inc.",,,,,2,,
37766,Landesbank Baden-Wurttemberg,,,,,2,,
37767,Montran Corp,,,,,2,,
37768,Murex SAS,,,,,2,,
37769,InfrasoftTech Ltd,,,,,2,,
37770,Inpay A/S,,,,,2,,
37771,"Inpher, Inc.",,,,,2,,
37772,INTERCOPE GmbH,,,,,2,,
37773,INTESA SANPAOLO S.p.A.,,,,,2,,
37774,Invest Northern Ireland,,,,,2,,
37775,S-CountryDesk GmbH,,,,,2,,
37776,SettleMint NV,,,,,2,,
37777,SIX Securities Services,,,,,2,,
37778,"Paxos Technology Solutions, LLC",,,,,2,,
37779,PASHA Bank,,,,,2,,
37780,Premium Technology Inc.,,,,,2,,
37781,ProgressSoft Corporation,,,,,2,,
37782,NatWest Finance Ltd,,,,,2,,
37783,Harvard Investment Properties,,,,,2,,
37784,EBI Consulting,,,,,2,,
37785,Erland Construction,,,,,2,,
37786,"Fantini & Gorga, Inc.",,,,,2,,
37787,Finegold Alexander Architects,,,,,2,,
37788,First American Exchange,,,,,2,,
37789,Forest Properties,,,,,2,,
37790,Ganek Architects,,,,,2,,
37791,Geller & Partners,,,,,2,,
37792,Gerding Edlen,,,,,2,,
37793,Greystar Real Estate Partners,,,,,2,,
37794,Weissberg Corp.,,,,,2,,
37795,WC Smith,,,,,2,,
37796,WHI Real Estate Partners L.P.,,,,,2,,
37797,White Star Investments,,,,,2,,
37798,WPT Capital Advisors,,,,,2,,
37799,TF Cornerstone Inc.,,,,,2,,
37800,TGM Associates LP,,,,,2,,
37801,TH Real Estate,,,,,2,,
37802,The Bainbridge Companies,,,,,2,,
37803,The Bernstein Companies,,,,,2,,
37804,The Chevy Chase Land Company,,,,,2,,
37805,The Meridian Group,,,,,2,,
37806,Madison International Realty,,,,,2,,
37807,PT ABM Investama Tbk,,,2,,0,,
37808,"Intermex Holdings, Inc.",,,,,2,,
37809,Acme Manufacturing Company,,,,,2,,
37810,Azad Engineering Pvt. Ltd,,,,,2,,
37811,Aernnova Aerospace S.A.,,,,,2,,
37812,Aeropuerto Intercontinental De Queretaro,,,,,2,,
37813,"Aero-Space Southwest, Inc.",,,,,2,,
37814,Airbus Helicopters SAS,,,,,2,,
37815,Align Aerospace LLC,,,,,2,,
37816,Altaser,,,,,2,,
37817,Altios International,,,,,2,,
37818,American Industries,,,,,2,,
37819,Ametek Aerospace & Defense,,,,,2,,
37820,Amphenol Optimize Manufacturing Co,,,,,2,,
37821,Apn Inc.,,,,,2,,
37822,Arizona Commerce Authority,,,,,2,,
37823,Asientos Prestige,,,,,2,,
37824,Axon' Cable S.A.S.,,,,,2,,
37825,Bazz Houston,,,,,2,,
37826,Bell Helicopter,,,,,2,,
37827,TW Metals Limited,,,,,2,,
37829,Us Tool Group,,,,,2,,
37830,Vh Global Logistics,,,,,2,,
37831,Vier Verte Industrial Park,,,,,2,,
37832,YXLON International GmbH,,,,,2,,
37833,Zephyr Tool Group,,,,,2,,
37834,"ProTrans, Inc.",,,,,2,,
37835,Psilos Mellon Enterprises,,,,,2,,
37836,Quadrant Epp Mexico,,,,,2,,
37837,Ramco Steels Pvt Ltd,,,,,2,,
37838,Sames Kremlin Private Limited,,,,,2,,
37839,Sandvik Asia Ltd,,,,,2,,
37840,SMK Electronics,,,,,2,,
37841,Soisa Aerospace,,,,,2,,
37842,"Sparrow Company, LLC",,,,,2,,
37843,Thyssenkrupp Aerospace Mexico,,,,,2,,
37844,Tighitco Latinoamerica S.A. De C.V.,,,,,2,,
37845,"Total Forging, S.A.",,,,,2,,
37846,"Transtelco, Inc.",,,,,2,,
37847,Global EcoPower Societe Anonyme,,,,,2,,
37848,Groupe Parot SA,,,,,2,,
37849,Osmozis SA,,,,,2,,
37850,Pharmanutra S.p.A.,,,,,2,,
37851,"The Navigator Company, S.A.",,,,,2,,
37852,Balyo SA,,,9,,0,,
37853,Societe B I C SA,,,19,,0,,
37854,G5 Entertainment AB,,,5,,0,,
37855,Home Invest Belgium SA,,,30,,0,,
37856,Assure Holdings Corp. NPV,,,25,,0,,
37857,Canuc Resources Corp,,,13,,0,,
37858,"Tikcro Technologies, Ltd.",,,26,,0,,
37859,PharmMar,,,,,2,,
37860,First Energy,,,,,2,,
37861,Vistra Energy,,,,,2,,
37862,SNY Newtown Inc.,,,,,2,,
37863,Sonkim Land Corporation,,,,,2,,
37864,Sonnenblick Development,,,,,2,,
37865,Mainstreet Health Investments,,,,,2,,
37866,Meridian Development Partners,,,,,2,,
37867,MAXX Properties,,,,,2,,
37868,MHP Real Estate Services,,,,,2,,
37869,Miller Global Properties LLC,,,,,2,,
37870,Mitsui Fudosan America,,,,,2,,
37871,Georgia Public Service Commission,,,,,2,,
37872,"Ascend Learning, LLC",,,,,2,,
37873,Bennett Day School,,,,,2,,
37874,"Black Mountain Systems, LLC",,,,,2,,
37875,BrightBytes Inc.,,,,,2,,
37876,Busy Bees Holdings Ltd.,,,,,2,,
37877,"C2 Education Centers, Inc.",,,,,2,,
37878,"CampusLogic, Inc.",,,,,2,,
37879,Chan Zuckerberg Initiative LLC,,,,,2,,
37880,Chancelight Inc,,,,,2,,
37881,Charter Schools USA,,,,,2,,
37882,Cision AB,,,,,2,,
37883,Compliance Solutions Strategies,,,,,2,,
37884,Colibri Group,,,,,2,,
37885,Crisis Prevention Institute,,,,,2,,
37886,D2L,,,,,2,,
37887,Degree Quest,,,,,2,,
37888,Raglan Capital,,,,,2,,
37889,The Alpine Institute for Drug Discovery,,,,,2,,
37890,TargImmune Therapeutics AG,,,,,2,,
37891,SymbioSwiss,,,,,2,,
37892,Sunstone Life Science Ventures,,,,,2,,
37893,NBE Therapeutics Ltd.,,,,,2,,
37894,Decmil Group Limited,,,,,2,,
37895,Lucid Motors,,,,,2,,
37896,Bravo Enterprises SL,,,,,2,,
37897,DAHER Aerospace Limited,,,,,2,,
37898,Ellison Surface Technologies,,,,,2,,
37899,Forge Resources Group,,,,,2,,
37900,"Global Composite Manufacturing, Inc.",,,,,2,,
37901,Gonzalez Aerospace,,,,,2,,
37902,Grupo Tress Internacional,,,,,2,,
37903,Hellmann Worlwide Logistics,,,,,2,,
37904,Kat Aerospace,,,,,2,,
37905,M/S Weld Max Industries,,,,,2,,
37906,"Mistras Group, Inc.",,,,,2,,
37907,Morgan Technical Ceramics S.a. De C.v.,,,,,2,,
37908,"MultiTech Industries, Inc.",,,,,2,,
37909,Nava Hermanos S.A. De C.V.,,,,,2,,
37910,Offshore Group Newcastle Ltd,,,,,2,,
37911,Parker Aerospace Corp,,,,,2,,
37912,Parker Fasteners LLC,,,,,2,,
37913,Parque Industrial Aerotech,,,,,2,,
37914,S.F. Holding Co Ltd,,,4,,0,,
37915,Beijing Orient Landscp & Envrnmnt Co Ltd,,,4,,0,,
37916,China Everbright Greentech Ltd,,,4,,0,,
37917,Vapiano SE,,,,,2,,
37918,Select Energy Services Inc,,,2,,0,,
37919,BSI Group,,,,,2,,
37920,UL (Underwriters Laboratories),,,,,2,,
37921,SOCOTEC,,,,,2,,
37922,Northlight Capital Partners,,,,,2,,
37923,Ohana Real Estate Investors,,,,,2,,
37924,Olympic Property Partners,,,,,2,,
37925,Omega Realty Group,,,,,2,,
37926,Pantzer Properties,,,,,2,,
37927,RD Management Corp.,,,,,2,,
37928,RealtyMogul.com,,,,,2,,
37929,Redwood Living Inc.,,,,,2,,
37930,Roadside Development LLC,,,,,2,,
37931,4D Innovative Capital (Pty) Ltd,,,,,2,,
37932,Allstate Insurance Company,,,,,2,,
37933,Appalachian State University,,,,,2,,
37934,"Appalachian Underwriters, Inc",,,,,2,,
37935,Appian Corporation,,,,,2,,
37936,"Appulate, Inc",,,,,2,,
37937,Arch Insurance Company,,,,,2,,
37938,Archimedes Analytics,,,,,2,,
37939,Argo Digital,,,,,2,,
37941,Argo Insurance,,,,,2,,
37942,Clinical Reference Laboratory,,,,,2,,
37943,Clocktower Technology Ventures,,,,,2,,
37945,Commerce Ventures,,,,,2,,
37946,ConVista Consulting AG,,,,,2,,
37947,DCM Shriram Limited,,,4,,0,,
37948,Cargill Bulgaria EOOD,,,,,2,,
37949,CellMark AB,,,,,2,,
37950,Chembulk Tankers LLC,,,,,2,,
37951,Chiyoda International Corp.,,,,,2,,
37952,Lucite International UK Ltd,,,,,2,,
37953,MAN Diesel & Turbo SE,,,,,2,,
37954,Pannonia Ethanol Zrt.,,,,,2,,
37955,"Primus Green Energy, Inc.",,,,,2,,
37956,Ruhr-Petrol GmbH,,,,,2,,
37957,Sonae Arauco SA,,,,,2,,
37958,"Vinmar International, Ltd.",,,,,2,,
37959,"Keating Companies, LLC",,,,,2,,
37960,La Capitale General Insurance,,,,,2,,
37961,La Capitale Financial Group,,,,,2,,
37962,Jupiter Auto Insurance,,,,,2,,
37963,Jumpstart Solutions Ltd,,,,,2,,
37964,Jump Capital LLC,,,,,2,,
37965,Johnson Lambert LLP,,,,,2,,
37966,"Jildy Gross & Associates, Inc.",,,,,2,,
37967,ICON ALLIANCE INC.,,,,,2,,
37968,iaAnyware Pty Limited,,,,,2,,
37969,IA Capital Group,,,,,2,,
37970,Gore Mutual Insurance Co,,,,,2,,
37971,Global Insurance Accelerator (GIA),,,,,2,,
37972,"GeoVera Holdings, Inc.",,,,,2,,
37973,Futuready.com,,,,,2,,
37974,"e2Value, Inc.",,,,,2,,
37975,"EIS Group, Inc.",,,,,2,,
37976,"E. A. Renfroe and Company, Inc.",,,,,2,,
37977,"e-TeleQuote Insurance, Inc",,,,,2,,
37978,CyberWrite Inc.,,,,,2,,
37979,Cuna Mutual Group Ltd,,,,,2,,
37980,CSAA Insurance Group,,,,,2,,
37981,Creditease Corp.,,,,,2,,
37982,Covr Financial Technologies LLC,,,,,2,,
37983,"Corvus Insurance Holdings, Inc.",,,,,2,,
37984,"Core Innovation Capital I, L.P.",,,,,2,,
37985,CopperPoint Mutual Insurance Company,,,,,2,,
37986,CRC Group,,,,,2,,
37987,DerbySoft Inc,,,,,2,,
37988,Ginger Hotels,,,,,2,,
37989,Kepala Batas Bihun Sdn. Bhd.,,,,,2,,
37990,GoFro,,,,,2,,
37991,Goomo Holdings,,,,,2,,
37992,GoSavvy,,,,,2,,
37993,Hotelogix,,,,,2,,
37994,Insteract Technologies Private Limited,,,,,2,,
37995,iTraveleo Pvt. Ltd.,,,,,2,,
37996,Jinkorp International Travel Services Private Limited,,,,,2,,
37997,JW Marriott Hotel,,,,,2,,
37998,Kalaari Capital,,,,,2,,
37999,lvbanx.com,,,,,2,,
38000,Make My Trip India Pvt Ltd,,,,,2,,
38001,Naspers Ventures,,,,,2,,
38002,Odysseus Solutions,,,,,2,,
38003,Paytm,,,,,2,,
38004,OYO Rooms,,,,,2,,
38005,QuadLabs Technologies Pvt. Ltd.,,,,,2,,
38006,Akron PAO,,,4,,0,,
38007,FSK YeES PAO,,,2,,0,,
38008,Rossiyskiye Seti PAO,,,2,,0,,
38009,Molinos Rio de la Plata,,,2,,0,,
38010,Transportadora de Gas del Sur SA,,,4,,0,,
38011,Aceitera General Deheza S.A,,,,,2,,
38012,Agroservicios Pampeanos S.A.,,,,,2,,
38013,Albanesi S.A.,,,,,2,,
38014,Andreani LogIstica S.A.,,,,,2,,
38015,ARG Capital S.A.,,,,,2,,
38016,Autopistas Urbanas S.A.,,,,,2,,
38017,BACS Banco de Credito y Securitizacion S.A.,,,,,2,,
38018,Banco Central de la Republica Argentina SA,,,,,2,,
38019,BBVA Seguros SA de Seguros y Reaseguros,,,,,2,,
38020,Bolland y Cia. S.A.,,,,,2,,
38021,Buenos Aires Advisors,,,,,2,,
38022,Camuzzi Gas Pampeana S.A.,,,,,2,,
38023,Central Puerto S.A.,,,,,2,,
38024,Consultatio Asset Management G.F.C.I.S.A.,,,,,2,,
38025,Grupo DYCSA,,,,,2,,
38026,Atlas Eden SA,,,,,2,,
38027,Eren Groupe SA,,,,,2,,
38028,Farmacity S.A.,,,,,2,,
38029,Ficus Capital S.A,,,,,2,,
38030,Gador S.A.,,,,,2,,
38031,Grupo Los Grobo S.A.,,,,,2,,
38032,Industrias Juan F. Secco S.A.,,,,,2,,
38033,Invera Inc.,,,,,2,,
38034,Minera San Jorge S.A. de C.V.,,,,,2,,
38035,Newsan S.A.,,,,,2,,
38036,Origenes Seguros de Retiro S.A.,,,,,2,,
38037,Pan American Energy LLC,,,,,2,,
38038,Sadesa S.A.,,,,,2,,
38039,Sociedad Austral de Electricidad S.A.,,,,,2,,
38040,Santander Asset Management UK Limited,,,,,2,,
38041,Sinergium Biotech S.A.,,,,,2,,
38042,Tarjetas Regionales S.A.,,,,,2,,
38043,Tecpetrol SA,,,,,2,,
38044,Telecom Personal S.A.,,,,,2,,
38045,"The Rohatyn Group, LLC",,,,,2,,
38046,Transener S.A.,,,,,2,,
38047,Transportadora de Gas del Norte S.A.,,,,,2,,
38048,Werthein Group,,,,,2,,
38049,"Toyo Glass Co., Ltd.",,,,,2,,
38050,US Venture Partners,,,,,2,,
38051,Thomvest Ventures,,,,,2,,
38052,North Energy Partners,,,,,2,,
38053,DCM Ventures,,,,,2,,
38054,Voyager Capital,,,,,2,,
38055,Dow Chemical Company,,,,,2,,
38056,Zetta Venture Partners,,,,,2,,
38057,Qualcomm Ventures,,,,,2,,
38058,Owl Ventures,,,,,2,,
38059,Tetra Bio Pharma Inc,,,26,,0,,
38060,"Aadi Bioscience, Inc.",,,,,2,,
38061,"Abilita Bio, Inc",,,,,2,,
38062,"Aequor, Inc.",,,,,2,,
38063,"Akriveia Therapeutics, LLC",,,,,2,,
38064,Altum Pharmaceuticals Inc.,,,,,2,,
38065,Amygdala Neurosciences Inc,,,,,2,,
38066,"Antiva Biosciences, Inc.",,,,,2,,
38067,Blueprint Genetics Oy,,,,,2,,
38068,"CBT Pharmaceuticals, Inc.",,,,,2,,
38069,Centrose LLC,,,,,2,,
38070,Cingulate Therapeutics LLC,,,,,2,,
38071,"Circle Pharma, Inc.",,,,,2,,
38072,"Decoy Biosystems, Inc.",,,,,2,,
38073,Humurine Technologies Inc,,,,,2,,
38074,"Magnetic Insight, Inc",,,,,2,,
38075,"Molecular Assemblies, Inc.",,,,,2,,
38076,"Morphogenesis, Inc.",,,,,2,,
38077,"Obsidian Therapeutics, Inc.",,,,,2,,
38078,"Orbus Therapeutics, Inc.",,,,,2,,
38079,"Origin, Inc.",,,,,2,,
38080,Orion Integrated Biosciences Inc.,,,,,2,,
38081,"OrphoMed, Inc.",,,,,2,,
38082,Pionyr Immunotherapeutics Inc.,,,,,2,,
38083,"RadioMedix, Inc.",,,,,2,,
38084,"Rafael Pharmaceuticals, Inc.",,,,,2,,
38085,"Sense Diagnostics, LLC",,,,,2,,
38086,Sirenas Marine Discovery LLC,,,,,2,,
38087,"Stream Biomedical, Inc.",,,,,2,,
38088,"Synergys Biotherapeutics, Inc",,,,,2,,
38089,"T3D Therapeutics, Inc.",,,,,2,,
38090,Vidac Pharma Ltd.,,,,,2,,
38091,"Xeris Pharmaceuticals, Inc.",,,,,2,,
38092,Valency International Trading Pte Ltd,,,,,2,,
38093,Vikudha South Africa Pty Ltd,,,,,2,,
38094,Wollner GmbH,,,,,2,,
38095,Tradeasia International Pte Ltd,,,,,2,,
38096,Verallia Packaging S.A.S.,,,,,2,,
38097,Verbrugge Terminals B.V.,,,,,2,,
38098,VESKIM KIMYEVI MADDE ITHALAT VE IHRACAT A.S.,,,,,2,,
38099,SPHINX GLASS CO.,,,,,2,,
38100,Stockmeier Chemie GmbH & Co. KG,,,,,2,,
38101,"Tangshan Sanyou Chemical Co., Ltd",,,,,2,,
38102,ANDRITZ Fliessbett Systeme GmbH,,,,,2,,
38103,AGC Glass Europe,,,,,2,,
38104,ALINDA VELCO SA,,,,,2,,
38105,ALKIMIA GROUP,,,,,2,,
38106,American Natural Soda Ash Corp.,,,,,2,,
38107,Ardagh Group,,,,,2,,
38108,ASCOM INTERNATIONAL SRL,,,,,2,,
38109,Botswana Ash (Pty) Ltd,,,,,2,,
38110,Brenntag Holdings GmbH,,,,,2,,
38111,Brenntag Hrvatska d.o.o.,,,,,2,,
38112,Cermin Minerals And Logistics Pte. Ltd.,,,,,2,,
38113,CHEM-GLAS Sp. z o.o. Sp.k,,,,,2,,
38114,China Soda Industry Association,,,,,2,,
38115,Andeavor Logistics LP,,,,,2,,
38116,Banca Farmafactoring Banking Group,,,8,,0,,
38117,F-Secure Oyj,,,8,,0,,
38118,Solaria Energia y Medio Ambiente SA,,,4,,0,,
38119,"Capital Innovations, LLC",,,,,2,,
38120,Cardinal Point Capital LLC,,,,,2,,
38121,Casoro Capital,,,,,2,,
38122,Cboe Futures Exchange,,,,,2,,
38123,"Certis Capital Management, Inc.",,,,,2,,
38124,"Cornerstone Family Office, Inc.",,,,,2,,
38125,"Corporate Investments Group, Inc.",,,,,2,,
38126,"Direct Lending Investments, LLC",,,,,2,,
38127,Dovedale Investments,,,,,2,,
38128,Ecosystem Integrity Fund,,,,,2,,
38129,"EJF Capital, LLC",,,,,2,,
38130,"Eisneramper, LLP",,,,,2,,
38131,Empyrean Capital Partners,,,,,2,,
38132,"Evanston Capital Management, LLC",,,,,2,,
38133,Excelsis Research Llc,,,,,2,,
38134,"Fragner Seifert Pace & Winograd, LLP",,,,,2,,
38135,Francis Capital Group,,,,,2,,
38136,FS Investments,,,,,2,,
38137,General Electric Capital Corporation,,,,,2,,
38138,"Girls Who Invest, Inc.",,,,,2,,
38139,Haas Finance Group,,,,,2,,
38140,"Hall Capital Partners, LLC",,,,,2,,
38141,"Highland Capital Management, L.P.",,,,,2,,
38142,Sarus Capital Management LLC,,,,,2,,
38143,"Brandmeyer Enterprises, LLC",,,,,2,,
38144,Bueno Capital Ltd,,,,,2,,
38145,Capital Growth Advisors,,,,,2,,
38146,Dignity Health,,,,,2,,
38147,Demidov Asset Management,,,,,2,,
38148,eFront Financial Solutions,,,,,2,,
38149,Financial Architects Partners,,,,,2,,
38150,Fort Point Capital Management LLC,,,,,2,,
38151,Gam Alternative Investments,,,,,2,,
38152,Gordian Wealth Advisors,,,,,2,,
38153,Gramercy Funds Management,,,,,2,,
38154,"Hamilton Capital Management, Inc",,,,,2,,
38155,Hartford Funds,,,,,2,,
38156,Infusion Global Partners,,,,,2,,
38157,James Irvine Foundation,,,,,2,,
38158,Marathon Asset Management,,,,,2,,
38159,Mellon Capital Management Corporation,,,,,2,,
38160,Mercer Advisors Inc.,,,,,2,,
38161,Anadarko Energy Services Company,,,,,2,,
38162,Atmos Energy Holdings Inc,,,,,2,,
38163,Bear Head LNG Corporation,,,,,2,,
38164,"BG Energy Merchants, LLC",,,,,2,,
38165,Cardinal Gas Storage Partners LLC,,,,,2,,
38166,"DLo Gas Storage, LLC",,,,,2,,
38167,EDF Trading Limited,,,,,2,,
38168,Emera Energy Inc.,,,,,2,,
38169,Enbridge Marketing (U.S.) Inc.,,,,,2,,
38170,"EQT Gathering, LLC",,,,,2,,
38171,"Gas South, LLC",,,,,2,,
38172,Golden Pass LNG Terminal LLC,,,,,2,,
38173,Kiewit Midstream LLC,,,,,2,,
38174,Leaf River Energy Center LLC,,,,,2,,
38175,"Magnum NGLs, LLC",,,,,2,,
38176,"Millennium Pipeline Company, L.L.C.",,,,,2,,
38177,NorTex Midstream Partners LLC,,,,,2,,
38178,OBrien Energy Company,,,,,2,,
38179,"Peregrine Midstream Partners, LLC",,,,,2,,
38180,Perenco (Oil & Gas) International Limited,,,,,2,,
38181,Pivotal LNG Inc.,,,,,2,,
38182,"Ryckman Creek Resources, LLC",,,,,2,,
38183,Sempra LNG,,,,,2,,
38184,Storengy SA,,,,,2,,
38185,Zechstein Energy Storage GmbH,,,,,2,,
38186,FORM Holdings Corp.,,,28,,0,,
38187,Wunderman,,,,,2,,
38188,Apollo Home Healthcare Ltd.,,,,,2,,
38189,Idea Cellular Limited,,,,,2,,
38190,CES Energy Solutions Corp,,,2,,0,,
38191,Tellurian Inc,,1,105,105,0,15,
38192,True Leaf Medicine International Ltd.,,,7,,0,,
38193,Veritas Pharma Inc.,,,26,,0,,
38194,Olaregen LLC,,,,,2,,
38195,Marapharm Ventures Inc.,,,7,,0,,
38196,Medident Technologies Inc.,,,-1,,0,,
38197,"Grow Solutions Holdings, Inc.",,,,,2,,
38198,Ionic Molecular Systems LLC,,,,,2,,
38199,Golden Predator Mining Corp.,,,3,,0,,
38200,Graphite One Resources Inc.,,,3,,0,,
38201,Bee Vectoring Technologies,,,,,2,,
38202,"Cardiff International, Inc.",,,,,2,,
38203,"AmpliTech Group, Inc.",,,,,2,,
38204,Arcadia Integrated Companies Inc.,,,,,2,,
38205,Alternate Health Corp.,,,,,2,,
38206,ABG Sundal Collier Holding ASA,,,,,2,,
38207,Discovery Education,,,,,2,,
38208,Dulwich International College Group,,,,,2,,
38209,Edmentum,,,,,2,,
38210,EduCo Global,,,,,2,,
38211,Fenergo Ltd,,,,,2,,
38212,Endeavor Schools,,,,,2,,
